FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00149817","08/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","buenas tardes, el motivo de mi contacto es que el año pasado me agrederion cerca de mi domicilio, me golpearon y me dañaron el vehiculo, el vehiculo esta a nombre de mi esposa, se pusieron las denuncias correspondientes y hasta la fecha no he obtenido ningun resultado, fui a visitaduria y nada, ya me canse de estar dando vueltas, que se puede hacer? 

las personas que me agredieron fueron las siguientes:
Mata Hernandez Arlés humberto Número único de caso (NUC) 06155
Mata Hernandez Edgar Guadalupe Número único de caso (NUC) 06155
Juan Carlos Jiménez Ayala alias el bolsitas, en ese tiempo se decir ser menor de edad, el cual no comprueba, y se puso denuncia en la procuradiria contra el menor, Folio de las denuncia del bolsitas Lic. Guadalupe Zamarron caso num.70 del 2016
el 4to le dicen el guero nice, el cual no se incluyo en el reporte por que no tenia el nombre y el licenciado que me atendio en la procuraduria creo que de nombre Hugo, no lo quiso poner ya que no tenia el nombre completo de el. 


Los gastos del vehiculo fueron aproximadamente de 30 mil pesos, de los cuales se ingresaron las cotizaciones de los trabajos realizados, mis heridas tardaron 3 semanas en sanar y hasta la fecha tengo molestias en la espalda baja, es injusto que uno tenga que pagar por los delincuentes.

mi telefono es: 662 172 78 26

Hago el llamado a todas las dependencias por las siguientes razones.
Derechos Humanos: donde estan mis derecho como ciudadano honesto, honrado y trabajador?? solo defienden a los delincuentes?
Concreso del Estado: que clase de leyes tenemos que no pueden detener a unos delincuentes que andan libres todo el dia asaltando y relizando robos a casa habitacion, rayando paredes, bandalizando parques, robando estereos quebrando vidrios, no es justo, HAGAN ALGO!!!
gubernatura: ustes que son el mas alto nivel del gobierno del estado, pongan a trabajar a su gente, que para eso les pagamos.
ISSPE: capaciten a sus alumnos para que nos brinden un entorno seguro. Que les dejamos a nuestros Hijos?
PRocuraduria: que estan haciendo? alli tienen un altero de casos, por que los ministerio publico no los detienen?
Secretaria de seguridad publica: existe? o solo son recaudatorios?

Les extiendo un cordial saludo, y que tengan un excelente dia.","la denuncia de los mata hernandez, se puso en la procuraduria y la denuncia contra el bolsitas atras de la peni.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/56CCAD15DC749C12","Otro medio","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACION 00149817 MEDIANTE OFICIO CEDH/UETOM/030/2017 MISMO QUE SE ADJUNTA.","17/02/2017","MEXICO","","","",Organismos Autónomos
="00152017","09/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Durante el año 2016:
¿Cuántas solicitudes ingresaron referentes a información pública?
¿Cuántas solicitudes ingresaron referentes a datos personales?
¿Cuántas solicitudes ingresaron referentes a temas de no competencia?
Y cual fue el tiempo promedio de respuesta de cada una de las categorías antes mencionadas.
De todas las solicitudes recibidas en el año 2016 ¿Cuántos son hombres y cuántas mujeres?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9BD6775F3A0E0FE5","Consulta vía Infomex - Sin costo","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00152017 MEDIANTE OFICIO CEDH/UETOM/019/2017 MISMO QUE SE ADJUNTA.","10/02/2017","MEXICO","","","",Organismos Autónomos
="00158617","11/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuántas quejas han recibido por violación a los derechos humanos en el 2017, que violación cometieron, contra quién era la queja   y en que sentido ha sido la resolución de cada una de ellas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B6066A09BF93E59E","Consulta vía Infomex - Sin costo","06/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN DE FOLIO 00158617 MEDIANTE OFICIO CEDH/UETOM/032/2017","28/02/2017","MEXICO","","","",Organismos Autónomos
="00193917","23/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito la información relacionada con:
Los ingresos totales, de los ejercicios fiscales del período comprendido entre los años 2012 a 2016, por concepto de aportación del Gobierno Federal, el Gobierno del Estado, Ingresos Propios y Otros. Identificando de ser posible en cada uno de ellos, los que son regulares y los extraordinarios.
Asimismo, los ingresos propios autogenerados totales, de ser posible identificar o separar aquellos que se derivan de los servicios que prestan, de aquellos que se derivan de proyectos específicos por los servicios que presten a empresas u otros sectores.
Por último, de los ejercicios fiscales del período comprendido entre los años 2012 a 2016, el Gasto total de operación con el nivel de desagregación más amplio disponible, de acuerdo al clasificador por objeto del gasto emitido por CONAC.","Mando información en archivo adjunto por si se perdiera el orden en la solicitud original","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/03FEC4F9CDD61269","Consulta vía Infomex - Sin costo","16/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE FOLIO NO. 00193917 MEDIANTE OFICIO CEDH/UETOM/038/2017 MISMO QUE SE ADJUNTA.","16/03/2017","MEXICO","","","",Organismos Autónomos
="00195117","23/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito la información de este Organismo relacionada con:
1 El estado de origen y aplicación de fondos o su equivalente, del 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
2 Las notas a los estados de origen y aplicación de fondos o su equivalente, del 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
3 Cuenta pública o su equivalente,  de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
4 Auditoria Externa a la Cuenta pública o su equivalente,  de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
5 Informe de actividades ejercicios fiscales del período comprendido entre los años 2012 a 2016
6 Estado de ingresos y egresos o su equivalente, el 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
7 Por último, de los ejercicios fiscales del período comprendido entre los años 2012 a 2016, el Gasto total de acuerdo al clasificador por objeto del gasto emitido por CONAC.
Mando información en archivo adjunto por si se perdiera el orden en la solicitud original","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/5C8FB184FB585F30","Consulta vía Infomex - Sin costo","17/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE FOLIO NO 00195117 MEDIANTE OFICIO CEDH/UETOM/039/2017 MISMO QUE SE ADJUNTA","17/03/2017","MEXICO","","","",Organismos Autónomos
="00200217","27/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas recomendaciónes han emitido de 2011 a la fecha  señalado a que autoridad y si esta acepto la recomendacion o no ?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/DD135872F5778AD5","Consulta vía Infomex - Sin costo","17/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD CON FOLIO 00200217 MEDIANTE OFICIO CEDH/UETOM/034/2017 MISMO QUE SE ADJUNTA","10/03/2017","MEXICO","","","",Organismos Autónomos
="00209117","28/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Estadística de denuncias presentadas contra autoridades de la administración pública estatal en los años 2009,2010,2011,2012,2013,2014,2015 y 2016, debiendo especificar contra que organismo, dependencia, entidad o corporación fue realizada.
 
Estadística de denuncias presentadas contra policías municipales en el Estado de Sonora, debiendo especificar municipio en los años 2009,2010,2011,2012,2013,2014,2015 y 2016.
Estadística de denuncias presentadas contra autoridades de la Universidad de Sonora en los años 2009,2010,2011,2012,2013,2014,2015 y 2016.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/6DEBC87055978EA3","Otro medio","22/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE INFORMACIÓN CON FOLIO 00209117 MEDIANTE OFICIO CEDH/UETOM/045/2017 MISMO QUE SE ADJUNTA.","23/03/2017","MEXICO","","","",Organismos Autónomos
="00200317","23/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Buen día, solicito a esta Secretaría la información que más adelante detallo, tanto en este apartado como en archivos adjuntos en un ZIP, de los siguientes Organismos Autónomos o sus similares 1) Instituto de Transparencia; 2) Instituto Electoral y; 3) Comisión de los Derechos Humanos 

Por el lado de los Ingresos:
1  Los ingresos totales, de los ejercicios fiscales del período comprendido entre los años 2012 a 2016, por concepto de aportación del Gobierno Federal, el Gobierno del Estado, Ingresos Propios y Otros. Identificando de ser posible en cada uno de ellos, los que son regulares y los extraordinarios.
2. Asimismo, los ingresos propios autogenerados totales, de ser posible identificar o separar aquellos que se derivan de los servicios que prestan, de aquellos que se derivan de proyectos específicos por los servicios que presten a empresas u otros sectores.

Por el lado de los Egresos:
1 El estado de origen y aplicación de fondos o su equivalente, del 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
2 Las notas a los estados de origen y aplicación de fondos o su equivalente, del 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
3 Cuenta pública o su equivalente,  de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
4 Auditoria Externa a la Cuenta pública o su equivalente,  de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
5 Informe de actividades ejercicios fiscales del período comprendido entre los años 2012 a 2016
6 Estado de ingresos y egresos o su equivalente, el 1 de enero al 31 de diciembre de los ejercicios fiscales del período comprendido entre los años 2012 a 2016
7 Por último, de los ejercicios fiscales del período comprendido entre los años 2012 a 2016, el Gasto total de acuerdo al clasificador por objeto del gasto emitido por CONAC

Por el lado de las pensiones:
1. Solicito el gasto total ejercido para el pago de pensiones y jubilaciones del período comprendido del año 2012 al 2016. Asimismo, el listado actualizado de los años 2016 y 2017 de los jubilados y pensionados y el monto que reciben mensualmente.
2 Con respecto al sistema de pensiones, requiero la población afiliada, la edad promedio de los afiliados y pensionados, las características de las prestaciones otorgadas por la ley aplicable, el monto de reservas de pensiones, así como el periodo de suficiencia y el balance actuarial en valor presente.
3. Por último, solicito el gasto total ejercido bajo los capítulos 4400 de Ayudas sociales y 4500 de Pensiones y Jubilaciones del clasificador por objeto del gasto, emitido por el Consejo Nacional de Armonización Contable, para el período comprendido del año 2012 al 2016. MAIL: ogcorrea@gmail.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/67FF3F4A4AB8ADA3","Consulta vía Infomex - Sin costo","21/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE INFORMACION CON FOLIO 00200317 MEDIANTE OFICIO CEDH/UETOM/040/2017 MISMO QUE SE ADJUNTA. CABE PRECISAR QUE SE CONTESTA LA PARTE RELATIVA A PENSIONES QUE ANTERIORMENTE FUE ACEPTADA PARCIALMENTE.","21/03/2017","MEXICO","","","",Organismos Autónomos
="00223817","01/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Relación de documentos clasificados y las actas o evidencia documental donde se expliquen los argumentos para dicha clasificación así como el fundamento jurídico, su fecha de de-clasificación y versiones públicas de los documentos clasificados.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D09530DBA2C36C8D","Otro medio","22/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00223817 MEDIANTE OFICIO CEDH/UETOM/035/2017 MISMO QUE SE ADJUNTA. QUEDAMOS A SUS ORDENES PARA CUALQUIER DUDA O ACLARACIÓN","10/03/2017","MEXICO","","","",Organismos Autónomos
="00226417","01/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","CONOCER MONTO Y CONCEPTO POR EL CUAL LA C. MARTHA SOLORZANO MARTINEZ RECIBE UN CHEQUE POR PARTE DE LA CNDH CADA MES","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/5A6B60969541DB8C","Consulta vía Infomex - Sin costo","08/03/2017","05.- Rechazo por Otro Motivo (Improcedente)","SE DECLINA SOLICITUD DE INFORMACIÓN FOLIO NO. 00226417 A LA COMISIÓN NACIONAL DE DERECHOS HUMANOS VÍA CORREO ELECTRÓNICO, TODA VEZ QUE DENTRO DE ESTE SISTEMA NO APARECE EN EL CATALOGO DE DEPENDENCIAS PARA DECLINARLA, SE ADJUNTA OFICIO CEDH/UETOM/033/2017 INFORMANDO LA DECLINACIÓN.","02/03/2017","MEXICO","Sonora","San Luis Río Colorado","83448",Organismos Autónomos
="00289717","15/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber si esta Comisión ha emitido medidas cautelares a favor de personas o grupos de personas por alguna situación de desplazamiento forzado interno en México de 2006 a la fecha.
Si la respuesta es afirmativa, a qué autoridad se dirigió la solicitud, qué medidas se solicitaron. Qué estado de cumplimiento guardan esas medidas. En qué año se dictaron estas medidas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/DA9F1DC8019E375E","Consulta vía Infomex - Sin costo","06/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE FOLIO 00289716 MEDIANTE OFICIO CEDH/UETOM/041/2017 MISMO QUE SE ADJUNTA","22/03/2017","MEXICO","","","",Organismos Autónomos
="00289817","15/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe en los casos en donde esta Comisión ha emitido medidas cautelares a favor de personas o grupos de personas por alguna situación de desplazamiento forzado interno en México, cuáles han sido las causas de ese desplazamiento. La información la requiero de 2006 a la fecha desagregada por año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C387DC215FEBB923","Consulta vía Infomex - Sin costo","06/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE INFORMACION 00289817 MEDIANTE OFICIO CEDH/UETOM/042/2017 MISMO QUE SE ADJUNTA","22/03/2017","MEXICO","","","",Organismos Autónomos
="00298817","17/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe en los casos en donde esta Comisión ha emitido medidas cautelares a favor de personas o grupos de personas por alguna situación de desplazamiento forzado interno en México, cuáles han sido las causas de ese desplazamiento. La información la requiero de 2006 a la fecha desagregada por año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/DA7662BB7F0EC3E4","Consulta vía Infomex - Sin costo","07/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE FOLIO NO 00298817 MEDIANTE OFICIO CEDH/UETOM/044/2017 MISMO QUE SE ADJUNTA","22/03/2017","MEXICO","","","",Organismos Autónomos
="00298917","17/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber si esta Comisión ha emitido medidas cautelares y/o medidas precautorias a favor de personas o grupos de personas que hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual del 2006 a la fecha.
De ser afirmativa la respuesta, indique en qué estado y municipio se encontraba la residencia habitual de las víctimas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/BE6850E5EB73049D","Consulta vía Infomex - Sin costo","07/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE OTORGA RESPUESTA A SOLICITUD DE FOLIO NO 00298917 MEDIANTE OFICIO CEDH/UETOM/043/2017 MISMO QUE SE ADJUNTA","22/03/2017","MEXICO","","","",Organismos Autónomos
="00317617","25/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","solicito el informe de trabajo del año 2016 del presidente Raúl Ramirez Ramirez, aún no está publicado en la página","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CC670A2829DF61F6","Consulta vía Infomex - Sin costo","18/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACION CON FOLIO NO. 00317617, MEDIANTE OFICIO CEDH/UETOM/052/2017 MISMO QUE SE ADJUNTA.","18/04/2017","MEXICO","Sonora","Hermosillo","83020",Organismos Autónomos
="00326017","27/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito el sueldo bruto y neto mensual, aclarando e informando el monto de todas sus prestaciones, apoyos o bonos, del presidente Raúl Ramírez Ramírez.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E6788F666CD7E84E","Consulta vía Infomex - Sin costo","19/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE FOLIO 00326017 MEDIANTE OFICIO CEDH/UETOM/050/2017 MISMO QUE SE ADJUNTA.","11/04/2017","MEXICO","Sonora","Hermosillo","83020",Organismos Autónomos
="00326517","27/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Se solicita el Documento en electrónico que compruebe el último pago de salario del titular de la dependencia (Presidente, Comisionado, Secretario o su homologo según sea el caso).","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1C965056B95E6496","Consulta vía Infomex - Sin costo","19/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN DE FOLIO NO. 00326517 MEDIANTE OFICIO CEDH/UETOM/051/2017 MISMO QUE SE ADJUNTA.","11/04/2017","MEXICO","","","",Organismos Autónomos
="00358517","27/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuál es el objetivo del Servicio Profesional de Carrera y cuáles son sus principios rectores?

2. ¿Cuántos y cuáles cargos y puestos pertenecientes al Servicio Profesional están ocupados y cuántos y cuáles están vacantes?

3. ¿Qué cantidad y/o porcentaje del presupuesto anual otorgado a su favor es destinado a la implementación del Servicio Profesional de Carrera? De dicho porcentaje, ¿Cuánto es destinado para Capacitación y Formación del personal?, y ¿Cuánto porcentaje es destinado para el otorgamiento de becas?

4. ¿Cuándo fue implementado el Servicio Profesional de Carrera y cuántos años se ha dejado de implementar?

5. ¿Qué área administrativa es la encargada de la implementación del Servicio Profesional de Carrera?

6. ¿El Servicio Profesional de Carrera cuenta con Institutos, Escuelas o alguna otra área académica donde sea implementado?

7. ¿Cuántos de los cargos y puestos del Servicio Profesional de Carrera tienen naturaleza de trabajadores de confianza y cuántos tienen naturaleza de trabajadores de base?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/09D4B124FE0AB82D","Otro medio","19/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN CON FOLIO 00358517 MEDIANTE OFICIO CEDH/UETOM/046/2017 MISMO QUE SE ADJUNTA.","03/04/2017","MEXICO","","","",Organismos Autónomos
="00367417","29/03/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","buenas tardes ando en busca de información acerca de la discriminación en los hospitales públicos","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/515984ACC6F96D26","Consulta vía Infomex - Sin costo","24/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE CONTESTA SOLICITUD DE INFORMACIÓN CON FOLIO NO. 00367417 MEDIANTE OFICIO CEDH/UETOM/054/2017 MISMO QUE SE ADJUNTA","21/04/2017","","","","",Organismos Autónomos
="00386717","06/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Qué cantidad de su presupuesto está destinado para tecnologías de la información?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FB179205E1AEDF9A","Consulta vía Infomex - Sin costo","28/04/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN CON FOLIO 00386717 MEDIANTE OFICIO CEDH/UETOM/055/2017 MISMO QUE SE ADJUNTA.","24/04/2017","MEXICO","","","",Organismos Autónomos
="00413617","22/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Quejas presentadas por personas lesbianas, gays / homosexuales, bisexuales, transexuales y travestis u otras minorías sexuales, o por hechos presuntamente violatorios de los derechos humanos de las mismas, desde la fundación de la Comisión Estatal de Derechos Humanos hasta 2016 por año y autoridades señaladas como responsables de dichas violaciones.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/5AD7336B01EBB59A","Consulta vía Correo Electrónico - Sin Costo","16/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD NO. 00413617 MEDIANTE OFICIO CEDH/UETOM/062/2017  MISMO QUE SE ADJUNTA","15/05/2017","MEXICO","Ciudad de México","Cuauhtémoc","06200",Organismos Autónomos
="00413717","22/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Quejas presentadas por personas lesbianas, gays / homosexuales, bisexuales, transexuales y travestis u otras minorías sexuales, o por hechos presuntamente violatorios de los derechos humanos de las mismas, desde la fundación de la Comisión Estatal de Derechos Humanos hasta 2016 según sexo del quejoso, por año y ámbito(s) / derechos humanos presuntamente violados.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1AD407CD8DA84A0E","Consulta vía Correo Electrónico - Sin Costo","16/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE FOLIO NO. 00413717 MEDIANTE OFICIO CEDH/UETOM/063/2017 MISMO QUE SE ADJUNTA.","15/05/2017","MEXICO","Ciudad de México","Cuauhtémoc","06200",Organismos Autónomos
="00413817","22/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Quejas presentadas por personas que padecen VIH o SIDA desde la fundación de la Comisión de Derechos Humanos de Sonora hasta 2016 según el sexo del quejoso, por año y autoridad presuntamente violatoria de los derechos humanos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C2E97E8B9A64EBAF","Consulta vía Correo Electrónico - Sin Costo","16/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN NO. 00413817 MEDIANTE OFICIO CEDH/UETOM/061/2017 MISMO QUE SE ADJUNTA","15/05/2017","MEXICO","Ciudad de México","Cuauhtémoc","06200",Organismos Autónomos
="00413917","22/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas presentadas por detención arbitraria y otras privaciones de libertad, indicando la autoridad responsable de la violación, así como 1) grupo de edad o edad de la víctima; 2) sexo de la víctima; 3) orientación sexual de la víctima; 4) municipio o colonia de los hecho; desde el año de fundación de la Comisión Estatal de Derechos Humanos hasta 2016 incluido.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/60431AE940CDDA8D","Consulta vía Correo Electrónico - Sin Costo","16/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE FOLIO NO. 00413917 MEDIANTE OFICIO CEDH/UETOM/064/2017 MISMO QUE SE ADJUNTA","15/05/2017","MEXICO","Ciudad de México","Cuauhtémoc","06200",Organismos Autónomos
="00422117","26/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿A cuánto asciende su presupuesto anual para el ejercicio fiscal 2017?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8EB741AD476890A9","Consulta vía Infomex - Sin costo","19/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN DE FOLIO NO. 00422117 MEDIANTE OFICIO CEDH/UETOM/057/2017 MISMO QUE SE ADJUNTA.","27/04/2017","MEXICO","","","",Organismos Autónomos
="00426017","26/04/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Por qué a los ciudadanos no se les trata por igual?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C5FA0994006BAA7C","Consulta vía Infomex - Sin costo","22/05/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN CON FOLIO NO. 00426017 MEDIANTE OFICIO CEDH/UETOM/059/2017 MISMO QUE SE ADJUNTA.","09/05/2017","MEXICO","","","",Organismos Autónomos
="00533217","25/05/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Requiero conocer el presupuesto asignado en 2017 para cumplir con sus obligaciones.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D26A023345F691F4","Consulta vía Infomex - Sin costo","16/06/2017","06.- ACEPTADA, Respuesta Vía PNT","SE ADJUNTA RESPUESTA OTORGADA A SOLICITUD 00533217 MEDIANTE OFICIO CEDH/UETOM/069/2017","09/06/2017","MEXICO","","","",Organismos Autónomos
="00541017","29/05/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito la informacion correspondiente de la cantidad adeudada a proveedores de servicios de enero a marzo del 2017, en los siguientes conceptos:
- el saldo total acumulado adeudado de todos los proveedores y por proveedor de servicios de enero a marzo del 2017,
- el saldo total facturado de todos los proveedores y por proveedor de servicios de enero a marzo del 2017,
- el saldo total acumulado en ordenes de pago y por proveedor de enero a marzo de 2017,
- el saldo total acumulado por facturar y por proveedor de enero a marzo de 2017.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7AD8F6919B197961","Consulta vía Infomex - Sin costo","19/06/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE FOLIO NO. 00541017 MEDIANTE OFICIO CEDH//UETOM/075/2017 MISMO QUE SE ADJUNTA","19/06/2017","MEXICO","","","",Organismos Autónomos
