FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00180616","08/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas presentadas en esta comisión, por tortura, tratos crueles, inhumanos o degradantes, desaparición forzada y ejecución extrajudicial por parte de agentes del Estado, de 1994 al 31 de diciembre de 2015. De éstas, cuántas tienen denuncia penal por los hechos y cuántas cuentan con sentencia condenatoria. Lo anterior desglosado por años, delito y autoridad responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/0C9C12FE8ACC73F2","Consulta vía Infomex - Sin costo","15/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud folio 00180616 informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","11/03/2016","MEXICO","Ciudad de México","Cuauhtémoc","06700",Organismos Autónomos
="00180716","08/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas que se presentaron en esta comisión, por tortura, tratos crueles, inhumanos o degradantes desaparición forzada y ejecución extrajudicial por parte de agentes del Estado, de 1994 al 31 de diciembre de 2015. De éstas, cuántas pasaron a ser recomendaciones por esta institución? Lo anterior desglosado por años, delito y autoridad responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A01FFFC48E89912E","Consulta vía Infomex - Sin costo","15/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud folio 00180716 informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","11/03/2016","MEXICO","Ciudad de México","Cuauhtémoc","06700",Organismos Autónomos
="00193816","14/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Documentos que contenga:
Número de quejas que se han presentado por la negación a los padres (del sexo masculino) por la negación en la admisión de sus hijas/os a las estancias infantiles entre el 1 de enero de 2010 al 31 de diciembre de 2015. 
Desagregar por:
Motivo de la negación
Año 
Hablante de idioma indígena, edad y ocupación de los hombres.","Pregunta dirigida al Consejo estatal para prevenir y sancionar la discriminación","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/DFCDF6AB583250A5","Consulta vía Infomex - Sin costo","23/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud folio 00193816 informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","18/03/2016","MEXICO","Ciudad de México","Coyoacán","04030",Organismos Autónomos
="00194016","14/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Documentos que contenga: 
Número quejas que se presentaron entre el   1 de enero de 2010 y el 31 de diciembre de 2015 por:
1.  Solicitar prueba de ingravidez en el proceso de contratación laboral.
2. Por maternidad o paternidad reciente.
3. Por ausentarse para el cuidado de los hijas/os. 
4. Por llevar hijas/os a la oficina.","Desagregar por:
Sexo.
Año.
Hablante de idioma  indígena, edad y ocupación de las y los trabajadores.

Pregunta dirigida al Consejo estatal para prevenir y sancionar la discriminación","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/96597F7631D409D8","Consulta vía Infomex - Sin costo","23/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud de información pública folio 00194016, informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","18/03/2016","MEXICO","Ciudad de México","Coyoacán","04030",Organismos Autónomos
="00194216","14/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Documentos que contenga:
Del número de quejas que se presentaron por solicitar prueba de ingravidez en el proceso de contratación laboral entre el 1 de enero de 2010 y el 31 de diciembre de 2015  ¿cuántas resultaron en una resolución por disposición? Favor de anexar la versión pública de las resoluciones.
Desagregar por:
Año.
Hablante de idioma  indígena, edad y ocupación de las mujeres.","Pregunta dirigida al Consejo estatal para prevenir y sancionar la discriminación.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A56C12FB9CF8DE9B","Consulta vía Infomex - Sin costo","23/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud de información publica folio 00194216, informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","18/03/2016","MEXICO","Ciudad de México","Coyoacán","04030",Organismos Autónomos
="00194316","14/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Documentos que contenga: 
Número quejas que se presentaron por despido laboral entre el 1 de  enero de 2010  y el 31 de diciembre de 2015 por motivo de:
1.  Embarazo.
2. Por maternidad o paternidad reciente.
3. Por ausentarse para el cuidado de los hijas/os.
4. Por llevar hijas/os a la oficina.","Desagregar por:
Sexo.
Año.
Hablante de idioma  indígena, edad y ocupación de las y los trabajadores

Pregunta dirigida al Consejo estatal para prevenir y sancionar la discriminación.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/46D2974E4E7D984E","Consulta vía Infomex - Sin costo","23/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud de información pública folio 00194316, informando que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","18/03/2016","MEXICO","Ciudad de México","Coyoacán","04030",Organismos Autónomos
="00194416","14/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Documento que contenga:
Del número de quejas que se presentaron por despido laboral entre el 1 de enero de 2010 y el 31 de diciembre de 2015 por motivo de:  
1. Embarazo
2. Por maternidad o paternidad reciente
3. Por ausentarse para el cuidado de los hijos 
4. Por llevar hijos a la oficina 

¿Cuántas resultaron en una resolución por disposición?","Desagregar por:
Sexo.
Año.
Hablante de idioma  indígena, edad y ocupación de las y los trabajadores
Favor de anexar la versión pública de las resoluciones. 

Pregunta dirigida al Consejo Estatal para prevenir y sancionar la discriminación.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/05A19E9545AAD66D","Consulta vía Infomex - Sin costo","23/03/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud de información pública, en donde se informa que no se encontró queja o dato alguno, que cumpla con las especificaciones requeridas.","18/03/2016","MEXICO","Ciudad de México","Coyoacán","04030",Organismos Autónomos
="00210716","21/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito conocer el número de quejas que se han interpuesto durante los años 2011, 2012, 2013, 2014, 2015 y hasta el 20 de marzo de 2016 derivadas a incidentes en Ceresos de Sonora.","La información deberá estar desglosada por año, penal y motivo de la queja.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/910C3BB05B7E6790","Consulta vía Infomex - Sin costo","13/04/2016","06.- ACEPTADA, Respuesta Vía PNT","Respuesta solicitud folio 00210716 Priscila Cárdenas Sanchez","01/04/2016","MEXICO","Sonora","Hermosillo","83150",Organismos Autónomos
="00216316","25/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito atentamente información sobre el número total de quejas contra cada uno de los órganos estatales y municipales de policía por presuntas violaciones de derechos humanos desde la fecha de creación de la Comisión Estatal de Derechos Humanos, con estos rubros desagregados como se describe en la ventana para datos adicionales. GRACIAS.","Solicito información antes mencionada con estos rubros desagregados por queja: número de expediente, municipio, localidad y fecha donde ocurrieron presuntas violaciones, fechas de registro y (en su caso) conclusión de la queja, motivo de conclusión, hechos violatorios y autoridad responsable. MUCHAS GRACIAS.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1B3293FC769386AA","Consulta vía Correo Electrónico - Sin Costo","18/04/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud de información pública folio 00216316 de Daniela Barba","30/03/2016","MEXICO","","","",Organismos Autónomos
="00216216","25/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito atentamente información sobre el número total de quejas contra cada uno de los órganos estatales y municipales de policía por presuntas violaciones de derechos humanos desde la fecha de creación de la Comisión Estatal de Derechos Humanos, con estos rubros desagregados por queja como se describe en archivo adjunto. GRACIAS","Solicito esta información con estos rubros desagregados por queja: número de expediente, municipio, localidad y fecha donde ocurrieron presuntas violaciones, fechas de registro y (en su caso) conclusión de la queja, motivo de conclusión, hechos violatorios y autoridad responsable. MUCHAS GRACIAS.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/98B1372484AF934B","Consulta vía Correo Electrónico - Sin Costo","18/04/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud de información pública folio 00216216","30/03/2016","MEXICO","","","",Organismos Autónomos
="00217116","27/03/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito copia del documento o base legal en la que se expongan los criterios o argumentos a partir de cuales se clasifican y tipifican las denuncias ante la CEDH como hechos violatorios.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7A4F1909CE95CC6D","Consulta vía Correo Electrónico - Sin Costo","18/04/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00217116 de Miguel David Norzagaray López.","30/03/2016","MEXICO","Sonora","Hermosillo","83148",Organismos Autónomos
="00251816","08/04/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas generadas por bulliyng o violencia escolar, generadas por el nombre de una persona, de 2012 a la
fecha.
Número de quejas generadas por discriminación, generadas por el nombre de una persona, de 2012 a la fecha.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/608A7C6EB6F52F20","Consulta vía Infomex - Sin costo","29/04/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00251816 de Luis Avila.","25/04/2016","MEXICO","","","",Organismos Autónomos
="00308416","28/04/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Manual","Información pública","1. El número de solicitudes totales de información pública y datos personales (solicitudes ARCO) de todos los sujetos obligados, incluyendo el órgano garante en el periodo del 1 de enero al 31 de diciembre de 2015;  desglosada por solicitudes de información pública y  solicitudes de datos Personales, cuantas son de cada una. RESPONDER SOLO LO DE SU UNIDAD DE ENLACE : respuesta lopezlopez54@outlook.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/887088FDC6D47409","Consulta vía Correo Electrónico - Sin Costo","09/05/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud folio 00308416","02/05/2016","","Sonora","Hermosillo","83130",Organismos Autónomos
="00423016","18/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","En su estado Cuantas denuncias por desaparicion forzada y tortura se han recibido de 2010 a la fecha desglosado por mes y municipio","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D19470D8306D6364","Copia certificada - Con costo","24/05/2016","04.- Rechazo por Inexistencia","Se da respuesta a solicitud folio 00423016 informando que no se encontró queja o dato alguno que cumpla con las especificaciones requeridas.","23/05/2016","MEXICO","","","",Organismos Autónomos
="00434216","18/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas denuncias por vioalciones de derechos hmanos se han recibido y como ha sido atendidas de 2010 a la fecha","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F0427B5D33535FFC","Copia certificada - Con costo","09/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00434216","23/05/2016","MEXICO","","","",Organismos Autónomos
="00460216","23/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","cuantos casos de abuso de autoridad han recibido del ano 2014 a la fecha","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/53D210E4640C73AA","Copia certificada - Con costo","10/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00460216","24/05/2016","MEXICO","","","",Organismos Autónomos
="00471616","24/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿como va el aumento de abuso de autoridad del año 2015 en curso?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D3B62F995E922493","Consulta vía Correo Electrónico - Sin Costo","14/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00471616","25/05/2016","MEXICO","","","",Organismos Autónomos
="00476916","25/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿La institución tiene atribuciones, proyectos y programas en materia de Educación Cívica? En caso de contestar de manera afirmativa, ¿cuáles son y cuánto es el presupuesto que se ha destinado en la presente administración?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8CF9B2B46B888860","Consulta vía Infomex - Sin costo","15/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se respuesta a solicitud folio 00476916 de Hector Duarte Ortiz","15/06/2016","MEXICO","","","",Organismos Autónomos
="00478516","25/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito se me informe sobre los convenios de publicidad y/o de cobertura periodística que tiene la CEDH con medios de comunicación y periodistas de Internet, prensa escrita, radio y televisión, los montos de los convenios y la periodicidad de pagos. Favor de detallar la información de septiembre de 2015 a la fecha, incluyendo los nombres de las empresas y comunicadores.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CCB393D91CCADCB8","Consulta vía Correo Electrónico - Sin Costo","15/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00478516","10/06/2016","MEXICO","Sonora","Hermosillo","83190",Organismos Autónomos
="00484816","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Copia Certificada del Expediente CEDH/III/33/01/1633/2010, INCLUYENDO EL Recurso de Impugnación que interpuse, por su Resolución Irregular.   Misma que he solicitado a lo largo de los últimos 5 años y el Presidente y sus visitadores, así como su secretario técnico, han ocultado ésta información, ya que actuaron de forma delictiva en el mismo y se niegan a darme dicha información. La petición que anexo, la envié a la CEDH vía correo electrónico, otras tres las hice a lo largo de los últimos 3 o 4 años, los tengo sellados de recibido por la CEDH Sonora, así como la impugnación a la Resolución ilegal que se hizo en dicho expediente, con todo el dolo y la mala fe de los involucrados, cosa que puedo probar.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CFE20789BAEB8CC4","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a las solicitudes folios 00484816 y 00485016, informando al usuario que se le entregara el documento solicitado, por parte de nuestro Visitador Adjunto de Nuestra Oficina Regional de Derechos Humanos de Altar, en los próximos días.","13/06/2016","MEXICO","","","",Organismos Autónomos
="00485116","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Lista de quejas por violaciones a DDHH en contra de policías municipales, ministeriales y estatales para los años de 2009 a 2015. Donde cada queja contiene: autoridad responsable de la violación, fecha, derecho violado y tipo de violación (desagregar por qué, en específico, se presentó la queja). Para polis municipales ACLARAR a qué dependencia pertenecen (ej: poli municipal del Ayuntamiento X)","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD. En el campo de autoridad responsable favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Ej: Ayto. del municipio X. En el campo de tipo de violación, favor de desagregar por qué, específicamente, se presentó la queja (por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial)","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/EB80F9BA4A532A6F","Consulta vía Infomex - Sin costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485116, y por el correo indicado en su solicitud se envía el cuadro en excel con la información a la que se hace referencia","07/06/2016","MEXICO","","","",Organismos Autónomos
="00485016","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Copia Certificada del Expediente CEDH/III/33/01/1633/2010, INCLUYENDO EL Recurso de Impugnación que interpuse, por su Resolución Irregular.   Misma que he solicitado a lo largo de los últimos 5 años y el Presidente y sus visitadores, así como su secretario técnico, han ocultado ésta información, ya que actuaron de forma delictiva en el mismo y se niegan a darme dicha información. La petición que anexo, la envié a la CEDH vía correo electrónico, otras tres las hice a lo largo de los últimos 3 o 4 años, los tengo sellados de recibido por la CEDH Sonora, así como la impugnación a la Resolución ilegal que se hizo en dicho expediente, con todo el dolo y la mala fe de los involucrados, cosa que puedo probar.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FDC9700394432307","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitudes de información folio 00484816 y 00485016, informando al usuario que le sera entregado el documento con el apoyo de nuestro Visitador Adjunto de la Oficina Regional de Derechos Humanos en Altar.","13/06/2016","MEXICO","","","",Organismos Autónomos
="00485416","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/41D780398D61A5DD","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485416, y por el correo indicado en su solicitud se envía cuadro de excel con el anexo de información.","07/06/2016","MEXICO","","","",Organismos Autónomos
="00485516","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7443A8BEF67BA6A9","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485516, y por el correo indicado en su solicitud se enviara información de quejas en excel.","07/06/2016","MEXICO","","","",Organismos Autónomos
="00485716","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/91A1B7273E2C356C","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485716, y por el correo indicado se enviara la información sobre quejas solicitado en formato de excel.","07/06/2016","MEXICO","","","",Organismos Autónomos
="00485816","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8C5CDF0112DD4018","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485816, y por el correo indicado en su solicitud se envía en formato de excel la información sobre quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00485916","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8D4C1DC37F6B1733","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00485916, y por el correo indicado en su solicitud se envía en formato de excel la información relativa a las quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486016","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9985E38C5699BDF7","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486016, y vía correo electrónico indicado en su solicitud se envía información sobre quejas en formato excel.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486116","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7C510A82C038AEC5","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486116, y vía correo electrónico indicado en su solicitud de información se envía información de quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486216","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/03221A1E21B393E4","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486216, y vía correo electronico indicado en su solicitud la información sobre quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
