FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00309520","05/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por ejecución sumaria, arbitraria y extrajudicial. También solicito saber el estado de cumplimiento de las mismas, de 2006 al 31 de diciembre de 2019. Lo anterior lo requiero desglosado por año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/48A8B69358EFC38A","Consulta vía Infomex - Sin costo","26/03/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","11/03/2020","MEXICO","","","",Organismos Autónomos
="00309820","05/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe del número de recomendaciones donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, Guardia Nacional,SEGOB, Policía Federal, CNS y FGR/PGR por la comisión de los delitos de ejecución sumaria, arbitraria o extrajudicial. También solicito saber el estado de cumplimiento de las mismas, de 2006 al 31 de diciembre de 2019. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B2693279B675D41D","Consulta vía Infomex - Sin costo","26/03/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","11/03/2020","MEXICO","","","",Organismos Autónomos
="00321720","08/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito el número de quejas contra los cuerpos seguridad pública por abusos policiales entre 2015 y 2019 (desglosar por tipo de abuso o violación y corporación).","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4CFAF539DF01B9DE","Consulta vía Correo Electrónico - Sin Costo","30/03/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","13/03/2020","MEXICO","","","",Organismos Autónomos
="00357920","21/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe ¿a cuántas personas que han presentado queja por tortura o por tratos o penas crueles, inhumanos o degradantes (TPCID) se ha realizado un peritaje médico-psicológico especializado para la documentación de secuelas de posible tortura o TPCID? Solicito la información entre el 1 de enero y el 31 de diciembre de 2019.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C0F16373C4D44464","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00358220","22/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","De los peritajes médicos-psicológicos realizados a las personas que han presentado quejas por tortura o tratos o penas crueles, inhumanos o degradantes (TPCID), ¿en cuántos se concluyó, ya sea en el componente médico, psicológico o en ambos, que los indicios encontrados SI son coincidentes con los hechos de tortura o TPCID denunciados? ¿En cuántos se concluyó que dichos indicios NO son coincidentes con los hechos denunciados? Solicito la información desglosada por delito denunciado y entre el 1 de enero y el 31 de diciembre de 2019.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/0F80DD61A4BE7B30","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00358320","22/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Con cuántos peritos psicólogos o psiquiatras especializados en la documentación de la tortura y/o otros tratos crueles, inhumanos o degradantes contó la institución desde el 1 de enero de 2014 hasta el 31 de diciembre de 2019?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/60EEAA94FE335899","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00359120","23/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas quejas por tortura se han interpuesto entre el 1 de enero y el 31 de diciembre de 2019. Desagregadas por sexo de la víctima autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/912659C5A846718B","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","01/06/2020","MEXICO","","","",Organismos Autónomos
="00359220","23/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas recomendaciones por tortura emitidas entre el 1 de enero y el 31 de diciembre de 2019? Desagregar por  estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F7837BAC63B70FF7","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00359320","23/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas recomendaciones por trato cruel, inhumano o degradante se han interpuesto entre el 1 de enero y el 31 de diciembre de 2019? Favor de desagregar por autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/49FA02F6FE0EEA54","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00360420","23/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. Las respuestas de los 72 presidentes municipales del Estado de Sonora a la Recomendación General No. 05/2016, que les dirigió la Comisión Estatal de Derechos Humanos, con fecha 19 de diciembre de 2016, Hermosillo, Sonora, así como,, copias fieles de las pruebas correspondientes de cumplimiento a las recomendaciones que hicieron llegar a esa H.  Comisión Estatal.","2. Lo mismo que lo anterior, pero de forma separada, respecto a la respuesta del Presidente Municipal de Hermosillo, Sonora.
3. Cualquier otra información relativa al cumplimiento a la Recomendación descrita en el punto 1.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E50F1E586A548AA4","Consulta vía Correo Electrónico - Sin Costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","Sonora","Hermosillo","83000",Organismos Autónomos
="00366620","28/03/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas quejas por trato cruel, inhumano o degradante se han interpuesto entre el 1 de enero y el 31 de diciembre de 2019? Favor de desagregar por autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B998C1F05906B948","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","01/06/2020","MEXICO","","","",Organismos Autónomos
="00380320","07/04/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Adjunto archivo con la solicitud y excel correspondiente sobre acceso a la justicia de personas migrantes.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7D9ACF450008CBC0","Otro medio","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","01/06/2020","MEXICO","","","",Organismos Autónomos
="00386420","11/04/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","El tema que quiero consultar es sobre el acompañamiento y seguimiento que esta o debería estar haciendo Grupo México con las comunidades que se encuentran a las orillas del Río Sonora y del Río Bacanuchi. Cuando pasó el derrame se había quedado en un acuerdo de un acompañamiento y monitoreo de 15 años con las comunidades, construcción de una clínica para atender a los afectados, compensación económica por la pérdida de cultivos y cabezas de ganado, la creación de un fideicomiso para financiar todas las acciones de mitigación.
Quisiera consultar los estados financieros del fideicomiso, así como reportes de operación de la clínica, reportes de salud sobre las comunidades, bitácoras de cuantos pacientes han sido atendidos, asi como pruebas fotográficas y/o videos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/08A2D22549D8DC16","Otro medio","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","01/06/2020","MEXICO","","","",Organismos Autónomos
="00392720","16/04/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","SOLICITO QUE ME INFORMEN LA CANTIDAD DE QUEJAS Y/O DENUNCIAS HAN RECIBIDO DE ENERO A LA FECHA RELACIONADAS CON EL COVID19 Y EL ESTATUS DE CADA UNA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/874AD14992E2D263","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","01/06/2020","MEXICO","","","",Organismos Autónomos
="00421620","01/05/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","SOLICITO LOS EXPEDIENTES O DENUNCIAS EN CONTRA DEL AYUNTAMIENTO DE BENJAMÍN HILL. DE LOS ULTIMOS 2 AÑOS","DERECHOS HUMANOS","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CE177E31D74AA3E0","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","Sonora","Hermosillo","83117",Organismos Autónomos
="00427420","04/05/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","I. Número de quejas recibidas por agravios cometidos contra personal de salud, por tipo de agravio del 23 de marzo al 4 de mayo de 2020.
II. Número de quejas recibidas por presuntas violaciones al derecho a la salud, por tipo de violación y autoridad presuntamente responsable del 23 de marzo al 4 de mayo de 2020, del 23 de marzo al 4 de mayo de 2019, del 23 de marzo al 4 de mayo de 2018, del 23 de marzo al 4 de mayo de 2017, del 23 de marzo al 4 de mayo de 2016, del 23 de marzo al 4 de mayo de 2015.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FA7D0431EA747EB4","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00465720","17/05/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Quiero saber el número de quejas recibidas en la Comisión Estatal de Derechos Humanos de Sonora en contra de la Policía Estatal perteneciente a la Secretaría de Seguridad Pública del Estado de Sonora (es decir, únicamente en contra de la policía estatal preventiva) POR AÑO para el periodo 2006-2019","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/035C4D0E6E8AA308","Consulta vía Infomex - Sin costo","19/06/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00537220","31/05/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuantas recomendaciones por trato cruel, inhumano o degradante se han emitido entre el 1 de enero y el 02 de abril de 2020? Favor de desagregar por autoridad señalada como responsable, así como el número de recomendación o número de expediente y derecho (s) violentado (s)","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/948E7074B2CB4D61","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00546520","02/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe cuántas quejas han sido recibidas del 2018  a la fecha con relación a situaciones de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual). Esta información la solicito desagregada por año, entidad federativa y municipio de origen de las víctimas. Asimismo, solicito saber las causas que ocasionaron estos desplazamientos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/398391592A28F171","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00546820","02/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe cuántas quejas han sido recibidas del 2018  a la fecha con relación a situaciones de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual). Esta información la solicito desagregada por año, entidad federativa y municipio de origen de las víctimas. Asimismo, solicito saber las causas que ocasionaron estos desplazamientos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FE702A702F44FAC2","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00547020","02/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe cuántas quejas han sido recibidas del 2018  a la fecha con relación a situaciones de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual). Esta información la solicito desagregada por año, entidad federativa y municipio de origen de las víctimas. Asimismo, solicito saber las causas que ocasionaron estos desplazamientos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/40A3910532FF58F8","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00560520","03/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe cuántas quejas han sido recibidas del 2018  a la fecha con relación a situaciones de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual). Esta información la solicito desagregada por año, entidad federativa y municipio de origen de las víctimas. Asimismo, solicito saber las causas que ocasionaron estos desplazamientos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D17DB5AF18D1418E","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00568620","04/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1.- Solicito saber si esta Comisión ha publicado algún Informe Especial o realizado estudios y/o diagnósticos respecto al desplazamiento interno forzado de población. Si la respuesta es afirmativa, solicito conocer dichos documentos. 

2.- Solicito saber si esta Comisión ha emitido recomendaciones a favor de personas o grupos de personas por alguna situación de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual) de 2018 a la fecha. Si la respuesta es afirmativa, solicito conocer las causas de dichos desplazamientos, el municipio y la localidad de origen de las víctimas y el año en que se emitió cada recomendación. 
 
3.- Solicito saber si esta Comisión ha emitido medidas cautelares y/o medidas precautorias a favor de personas o grupos de personas por alguna situación de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual) de 2018 a la fecha. Si la respuesta es afirmativa, solicito saber ¿a qué autoridad se dirigieron estas medidas?, ¿qué medidas se solicitaron?, ¿cuál es el estado de cumplimiento que tienen estas medidas?, ¿cuáles han sido las causas de estos desplazamientos? Esta información la requiero desagregada por año y por municipio y localidad de origen de las víctimas. 
 
4.- Solicito me informe si tiene registro de la existencia de desplazados internos en su entidad. Por desplazados internos entiéndase personas o grupos de personas que se han visto forzadas u obligadas a escapar o huir de su hogar o de su lugar de residencia habitual, en particular como resultado o para evitar los efectos de un conflicto armado, de situaciones de violencia generalizada, de violaciones de los derechos humanos o de catástrofes naturales o provocadas por el ser humano, y que no han cruzado una frontera estatal internacionalmente reconocida. Si la respuesta es afirmativa, solicito conocer el municipio y la localidad de origen de las víctimas, así como las causas de dichos desplazamientos. 
 
5.- Solicito me informe si esta Comisión lleva a cabo iniciativas, programas o acciones destinadas a atender el fenómeno de desplazamiento interno forzado. Si la respuesta es afirmativa, solicito conocer cuáles son.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F19C905A168267D4","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00573220","07/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito copia de las resoluciones emitidas por casos de tortura, de 2006 a la fecha de la presente resolución","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/73131A6E2032B665","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00577420","10/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito el número de quejas contra policías desde 2012 a la fecha. Por fecha, motivo, estatus, municipio, sexo y edad de la persona a la que probablemente se le violaron sus derechos humanos, derechos humanos violentados,y nombre de la dependencia(s) contra quién se levantó la queja.

Solicito el número de recomendaciones contra policías desde 2012 a la fecha. Por fecha, motivo, estatus, municipio, sexo y edad de la persona a la que probablemente se le violaron sus derechos humanos, derechos humanos violentados, número de la recomendación ,y nombre de la dependencia(s) contra quién se levantó la queja.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D5D51DA94262C15E","Otro medio","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00578520","11/06/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Respetuosamente con base en los artículos 6o y 8o Constitucional, solícito de los Organismos Públicos Autónomos de Derechos Humanos

Se me proporcione vía correo electrónica la siguiente información.

TABULADOR COMPLETO DE SUELDOS DE LOS ENTES PUBLICOS SEÑALADOS

1.- Solicito el TABULADOR de sueldos DE MANERA MENSUAL Y ANUALMENTE de las diferentes categorías o tipos de todas las plazas que tienen los Entes Públicos señalados en el preámbulo de este escrito.

Sobre esta solicitud, se pide que la información que se proporcione, incluya

a).- Remuneraciones y/o percepciones total brutas sin descuentos, incluyendo dietas, aguinaldos, gratificaciones, premios, recompensas, bonos, estímulos, comisiones, compensaciones y cualquier otra, que perciban por el desempeño de su función los servidores públicos de los Entes Públicos señalados en el preámbulo de este escrito.

b).- Cuales son los conceptos y montos por las deducciones que se efectúan en el desempeño de su función, DE MANERA MENSUAL Y ANUALMENTE que se realizan a los servidores públicos de los Entes Públicos señalados en el preámbulo de este escrito.

c) Cuál es la PERCEPCIÓN NETA que en efectivo o en especie que DE MANERA MENSUAL Y ANUALMENTE reciben los servidores públicos de los Entes Públicos señalados en el preámbulo de este escrito.

2.- Se solicita información de los estímulos adicionales qué reciben en su calidad de Presidentes o Titulares de los entes públicos señalados en el preámbulo de este escrito.

3.- Relación de viáticos dentro de su estado, nacional e internacional, otorgados a los Presidentes o Titulares de los entes públicos señalados, DURANTES LOS AÑOS DE 2015, 2016, 2017, 2018, 2019 y lo que va del presente año, que incluyan

- Destino de la Comisión;
- Monto diario y total de viáticos por cada Comisión
- Duración de la Comisión;
- Las razones por las que se realizó la Comisión, adjuntando el sustento que motivó dicha comisión (Invitaciones, citatorios, reuniones nacionales o regionales con el soporte documental, etc.)
- Informe de las actividades realizadas en cada una de las comisiones en que se les proporcionó viáticos;
- Acompañantes en cada comisión si los hubo;
- Constancias de devolución de viáticos si fuere el caso.

4.- Presupuesto anual autorizado por el Congreso del Estado, desglosando los montos de todos los capítulos, DURANTES LOS AÑOS DE 2015, 2016, 2017, 2018, 2019.

5.- Número de trabajadores de confianza;

6.- Número de trabajadores de BASE;

7.- Número de trabajadores SINDICALIZADOS;

8.- Número de trabajadores CONTRATADOS BAJO el régimen de honorarios;

9.- Número de trabajadores EVENTUALES;

10 Número de juicios laborales que se hayan ventilado durante los últimos seis años, y cual fue el resultado de los laudos condenatorios.

11.- De los laudos condenatorios si los hubo, de qué nivel o categoría de plaza eran los demandantes y a cuanto ascendió el pago de cada uno de dichos laudos.

12.- Que duración tuvo cada juicio laboral.

13.- Desde su fundación a la fecha, cuantos trabajadores y de que niveles y categorías de plazas, han sido liquidados, y ha cuanto ha ascendido cada liquidación.

14.- Las razones y fundamentos para llevar a cabo cada uno de dicha liquidación de servidores públicos.

15.- De todas las liquidaciones que han realizado, cuantos fueron voluntarias, y cuantos han sido por otras razones. 

16.- Inventacio del parque vehicular que posee en la actualidad, y cuántos de ellos han sido adquiridos del año 2013 a la fecha de dichos Organismo de Derechos Humanos.

17.- Monto de combustible erogado del año 2013 a la fecha.

Es menester mencionar, que dicha información pública deberá ser entregada en los plazos legales que establece las normatividades de la materia en cada caso específico, pues si bien existe una contingencia que ha interrumpido las labores presenciales, es evidente que no se trata de periódos vacacionales que impidan la emisión de dicha información, máxime que lo que se solicita se realiza vía electrónica.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/91E5FF7453C650F0","Otro medio","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
="00612620","01/07/2020","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito información estadística acerca del número de quejas recibidas en contra de integrantes del ejército, fuerza área y armada de México, en el periodo del 1 de enero de 2000 al al 31 de diciembre de 2019. Desagregado por tipo de queja. (Por ejemplo por detenciones arbitrarias, tortura, desaparición forzada, etc.)","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/990231C6D72B6C37","Consulta vía Infomex - Sin costo","21/08/2020","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","03/08/2020","MEXICO","","","",Organismos Autónomos
