FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00202021","10/02/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto ante esta Comisión de Derechos Humanos por desaparición forzada, tortura, trato cruel humano o degradante y ejecución sumaria, arbitraria y extrajudicial, del 01 de enero de 2006 al 31 de diciembre de 2020. De este total de quejas, solicito me informe en cuántas se señala como autoridad responsable a la Policía Estatal, Policía Municipal y Fiscalía Estatal. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable, tipo de acto violatorio de derechos humanos y año.
Solicito además información estadística sobre a. El número de víctimas por cada queja interpuesta, b. Cuántas de las víctimas son mujeres y cuántas hombres, c. Cuál es el género de las víctimas, d. Cuáles son las edades de las víctimas, e. Edades de las víctimas desagregada por género, f. Cuántas víctimas hablan una lengua indígena y cuántas de ellas solo hablan una lengua indígena, desagregado por género, g. Cuál es la nacionalidad de las víctimas, desagregado por género, h. Cuántas víctimas tienen algún tipo de discapacidad, desagregado por género, i. Estatus migratorio de las víctimas, desagregado por género.
j. El número de personas a las que se considera responsables de la violación, h. si las autoridades presuntamente responsables son hombre o mujer, desagregada por dependencia.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4215A33232364E3D","Consulta vía Infomex - Sin costo","04/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","04/03/2021","MEXICO","","","",Organismos Autónomos
="00249521","22/02/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Se solicita la información sobre los siguientes datos, tras el incendio de la guardería ABC de la ciudad de Hermosillo Sonora.
1. Beneficios a los padres afectados a causa del incendio.
2. Informe sobre las causas que provocaron el incendio.
3. Reportes previos sobre el momento del incendio.
4. Expedientes sobre las personas fallecidas.
5.Expedientes de los implicados en el incendio de la guardería.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D2D7E7EA23C25253","Otro medio","03/03/2021","05.- Rechazo por Otro Motivo (Improcedente)","Su solicitud ha sido declinada a la la Comisión Nacional de Derechos Humanos por ser materia de su competencia","25/02/2021","MEXICO","","","",Organismos Autónomos
="00292921","25/02/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto ante esta Comisión de Derechos Humanos por tortura sexual, del 01 de enero del 2006 al 31 de diciembre 2020. Desagregado por tipo de tortura 1. penetración vaginal, 2. penetración vía anal, 3. golpes/mordidas/laceraciones/choques eléctricos y otro tipo de agresiones en genitales. 4. Obligar a realizar sexo oral a perpetradores o a otras víctimas 5. Obligar a presenciar torturas sexuales 6. Obligar a participar en torturas sexuales de terceros o terceras.
De este total de quejas, solicito me informe en cuántas se señala como autoridad responsable a la Guardia Nacional (antes Policía Federal), SEDENA, SEMAR, CNS y FGR/PGR. 
Lo anterior lo requiero desagregado por autoridad señalada como probable responsable, tipo de tortura sexual. 
Solicito además información estadística sobre a. El número de víctimas por cada queja interpuesta, b. Cuántas de las víctimas son mujeres y cuántas hombres, c. Cuál es el género de las víctimas, d. Cuáles son las edades de las víctimas, desagregada por género, e. Cuántas víctimas hablan una lengua indígena y cuántas de ellas solo hablan una lengua indígena, desagregado por género, f. Cuál es la nacionalidad de las víctimas, desagregado por género, g. Cuántas víctimas tienen algún tipo de discapacidad, desagregado por género, h. Estatus migratorio de las víctimas, desagregado por género. j. El número de personas a las que se considera responsables de la violación, k. si las autoridades presuntamente responsables son hombre o mujer, desagregada por dependencia l. El lugar en donde ocurrió la tortura sexual m. El género del perpetrador n. el rango del perpetrador","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C3C4DC4A53C12B08","Consulta vía Infomex - Sin costo","25/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","09/03/2021","MEXICO","","","",Organismos Autónomos
="00300021","28/02/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto ante esta Comisión de Derechos Humanos por tortura sexual, del 01 de enero del 2006 al 31 de diciembre 2020. Desagregado por tipo de tortura 1. penetración vaginal, 2. penetración vía anal, 3. golpes/mordidas/laceraciones/choques eléctricos y otro tipo de agresiones en genitales. 4. Obligar a realizar sexo oral a perpetradores o a otras víctimas 5. Obligar a presenciar torturas sexuales 6. Obligar a participar en torturas sexuales de terceros o terceras.
De este total de quejas, solicito me informe en cuántas se señala como autoridad responsable a la Policía Estatal, Policía Municipal y Fiscalía Estatal.  Lo anterior lo requiero desagregado por autoridad señalada como probable responsable, tipo de tortura sexual. 

Solicito además información estadística sobre a. El número de víctimas por cada queja interpuesta, b. Cuántas de las víctimas son mujeres y cuántas hombres, c. Cuál es el género de las víctimas, d. Cuáles son las edades de las víctimas, desagregada por género, e. Cuántas víctimas hablan una lengua indígena y cuántas de ellas solo hablan una lengua indígena, desagregado por género, f. Cuál es la nacionalidad de las víctimas, desagregado por género, g. Cuántas víctimas tienen algún tipo de discapacidad, desagregado por género, h. Estatus migratorio de las víctimas, desagregado por género. j. El número de personas a las que se considera responsables de la violación, k. si las autoridades presuntamente responsables son hombre o mujer, desagregada por dependencia l. El lugar en donde ocurrió la tortura sexual m. El género del perpetrador n. el rango del perpetrador","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F68043827C40E0D5","Consulta vía Infomex - Sin costo","25/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","09/03/2021","MEXICO","","","",Organismos Autónomos
="00353121","08/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber si esta Comisión ha publicado algún Informe Especial o ha realizado estudios y/o diagnósticos respecto al desplazamiento interno forzado de población de junio de 2020 a la fecha. Si la respuesta es afirmativa, solicito conocer dichos documentos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D3A8FC49F1DECC24","Consulta vía Infomex - Sin costo","30/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00353221","08/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe cuántas quejas han sido recibidas de junio de 2020 a la fecha con relación a situaciones de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que, como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual). Esta información la solicito desagregada por año, entidad federativa y municipio de origen de las víctimas. Asimismo, solicito saber las causas que ocasionaron estos desplazamientos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8478688A7C23A5F4","Consulta vía Infomex - Sin costo","30/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00353421","08/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber si esta Comisión ha emitido recomendaciones a favor de personas o grupos de personas por alguna situación de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que, como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual) de junio de 2020 a la fecha. Si la respuesta es afirmativa, solicito conocer las causas de dichos desplazamientos, el municipio y la localidad de origen de las víctimas y el año en que se emitió cada recomendación","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/41D57FADB6781E27","Consulta vía Infomex - Sin costo","30/03/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00359021","10/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe si tiene registro de la existencia de desplazados internos en su entidad. Por desplazados internos entiéndase personas o grupos de personas que se han visto forzadas u obligadas a escapar o huir de su hogar o de su lugar de residencia habitual, en particular como resultado o para evitar los efectos de un conflicto armado, de situaciones de violencia generalizada, de violaciones de los derechos humanos o de catástrofes naturales o provocadas por el ser humano, y que no han cruzado una frontera estatal internacionalmente reconocida. Si la respuesta es afirmativa, solicito conocer cuántas personas son, el municipio y la localidad de origen de las víctimas, así como las causas de dichos desplazamientos, donde se encuentran asentadas dichas personas y cuáles son sus condiciones de vida actuales. De ser posible, requiero la información ordenada por edad y género de las personas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B9149DCB9D0F9F0E","Consulta vía Infomex - Sin costo","05/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00359121","10/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber si esta Comisión ha emitido medidas cautelares y/o medidas precautorias a favor de personas o grupos de personas por alguna situación de desplazamiento interno forzado (esto incluye las situaciones en que las víctimas hayan sufrido algún delito, violación a derechos humanos o se encuentren en riesgo y que, como consecuencia de ello, se hayan visto obligadas a abandonar su lugar de residencia habitual) de junio de 2020 a la fecha. Si la respuesta es afirmativa, solicito saber ¿a qué autoridad se dirigieron estas medidas?, ¿qué medidas se solicitaron?, ¿cuál es el estado de cumplimiento que tienen estas medidas?, ¿cuáles han sido las causas de estos desplazamientos? Esta información la requiero desagregada por año y por municipio y localidad de origen de las víctimas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/74BC76B000BFD722","Consulta vía Infomex - Sin costo","05/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00359221","10/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe si esta Comisión lleva a cabo iniciativas, programas o acciones destinadas a atender el fenómeno de desplazamiento interno forzado. Si la respuesta es afirmativa, solicito conocer cuáles son.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/731733DA75751F26","Consulta vía Infomex - Sin costo","05/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00423721","21/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto ante esta Comisión de Derechos Humanos por el delito de abuso sexual y hostigamiento sexual, del 01 de enero de 2006 al 31 de diciembre de 2020. De este total de quejas, solicito me informe en cuántas se señala como autoridad responsable a la Policía Estatal, Policía Municipal y Fiscalía Estatal.  Lo anterior lo requiero desagregado por autoridad señalada como probable responsable, tipo de tortura sexual. 
Solicito además información estadística sobre a. El número de víctimas por cada queja interpuesta, b. Cuántas de las víctimas son mujeres y cuántas hombres, c. Cuál es el género de las víctimas, d. Cuáles son las edades de las víctimas, desagregada por género, e. Cuántas víctimas hablan una lengua indígena y cuántas de ellas solo hablan una lengua indígena, desagregado por género, f. Cuál es la nacionalidad de las víctimas, desagregado por género, g. Cuántas víctimas tienen algún tipo de discapacidad, desagregado por género, h. Estatus migratorio de las víctimas, desagregado por género. j. El número de personas a las que se considera responsables de la violación, k. si las autoridades presuntamente responsables son hombre o mujer, desagregada por dependencia l. El lugar en donde ocurrió la tortura sexual m. El género del perpetuador n. el rango del perpetuador.
Lo anterior lo requiero desagregado por autoridad señalada como probable responsable, tipo de delito y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/46CCD13B5D03012C","Consulta vía Infomex - Sin costo","14/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00436921","23/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Quisiera saber de la recomendación 14/2020.
Quisiera conocer cuales fueron los actos violatorios, que derechos humanos se violentaron, como sucediaeron los hechos, además el municipio y la localidad de origen de las víctimas y victimarios .

gracias","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/747F34F1A2BF2546","Consulta vía Infomex - Sin costo","14/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","06/04/2021","MEXICO","","","",Organismos Autónomos
="00472221","30/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solito me informe a ¿Cuántas personas que han presentado queja por tortura o por tratos o penas crueles, inhumanos o degradantes (TPCID) se ha realizado un peritaje especializado médico-psicológico, para la documentación de secuelas de posible tortura o TPCID?. Solicito la información anterior entre el 1 de enero y el 31 de diciembre de 2020.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4AC6EBCF9AA7E694","Consulta vía Infomex - Sin costo","26/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","26/04/2021","MEXICO","","","",Organismos Autónomos
="00472321","30/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","De los peritajes referidos en la respuesta a la pregunta anterior, realizados, ¿en cuántos se concluyó, ya sea en el componente médico, psicológico o ambos, que los indicios encontrados son coincidentes con los hechos de tortura o y/o tratos crueles, inhumanos o degradantes denunciados, y en cuántos se concluyó que dichos indicios NO coinciden con los hechos denunciados entre el 1 de enero y el 31 de diciembre de 2020. Solicito la información desglosada por delito denunciado.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C1F95AF6EB2A079C","Consulta vía Infomex - Sin costo","26/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","26/04/2021","MEXICO","","","",Organismos Autónomos
="00472421","30/03/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Con cuántos peritos médicos especializados en la documentación de la tortura y los y/o tratos crueles, inhumanos o degradantes contó la institución entre el 1 de enero y el 31 de diciembre de 2020?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C6405C10E9B4A617","Consulta vía Infomex - Sin costo","26/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","26/04/2021","MEXICO","","","",Organismos Autónomos
="00480021","05/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","a) Número de quejas recibidas por esta Comisión Estatal de Derechos Humanos entre el 01-enero-2021 al 31-marzo-2021, preferentemente en formato PDF o Excel, desagregadas por los siguientes hechos violatorios 

1) tortura  

2) trato cruel, inhumano o degradante  

3) desaparición forzada o involuntaria de personas","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/5EBFA5033DD4D646","Consulta vía Infomex - Sin costo","26/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","19/04/2021","MEXICO","","","",Organismos Autónomos
="00486221","05/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Juan Carlos Gonzalez Zavala, con el debido respeto comparezco para exponer 
Con fundamento en el Artículo 8 de la Constitución Política de los Estados Unidos Mexicanos, por medio del presente escrito, solicito se me informe los siguientes datos en relación a todos y cada uno de los contratos de prestación de servicios, convenios de colaboración o cualesquier otro documento similar que se haya celebrado entre las secretarías, organismos y dependencias (abajo detallados) con personas físicas o morales para que les presten el servicio de asistencia jurídica, asesoría legal, representación legal, representación jurídica, defensa legal, , defensa jurídica, litigios, atención de juicios, cobranza judicial, cobranza extrajudicial, demandas de cualquier naturaleza  o cualesquier otro servicio relacionado con la defensa jurídica que se han celebrado del 1ro de enero del 2016 a la fecha en que se rinda la información solicitada.
Los datos que solicito de cada uno de los contratos son los siguientes
1. Número de contrato y partida presupuestal.
2. Nombre, denominación o razón social del prestador de servicios contratado.
3. En caso de persona moral; el nombre de los socios y accionistas, especificando quien es el representante legal de la sociedad.
3. Secretaría u organismo al cual le prestan servicios.
4. Tipo de servicio jurídico contratado (asesoría, litigio, capacitación, representación, etc.).
5. Materia jurídica para la cual fueron contratados (civil, mercantil, laboral, penal, etc.).
6. Desglose de importes y cantidades cubiertas a cada prestador de servicios especificando si los pagos son de manera semanal, quincenal o mensual. 
7. Plazo de vigencia de cada uno de los contratos.
8. Nombre y puesto de la persona física que celebró el contrato en representación de la secretaría u organismo.
9. Copia simple del contrato 
De las secretarías, dependencias, entidades y organismos que solicito dicha información son los siguientes 
1.Colegio de Estudios Científicos y Tecnológicos del Estado de Sonora
2.Instituto de Acuacultura del Estado de Sonora
3.Instituto del Medio Ambiente y el Desarrollo Sustentable del Estado de Sonora
4.Instituto Sonorense del Deporte y de la Juventud
5.Instituto Sonorense para la Atención de los Adultos Mayores
6.Instituto de Becas y Crédito Educativo del Estado de Sonora.
7.Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado de Sonora (ISSSTESON)
8.Instituto Sonorense de las Mujeres
9.Universidad Estatal de Sonora
10.Colegio de Sonora
11.Instituto Tecnológico de Sonora
12.Centro de Valor Agregado del Estado de Sonora
13.Colegio de Bachilleres del Estado de Sonora
14.Junta de Caminos del Estado de Sonora
15.Procuraduría Ambiental del Estado de Sonora
16.Dirección General del Trabajo y Previsión Social
17.Comisión de Fomento al Turismo del Estado de Sonora
18.Administración Portuaria Integral de Sonora S.A. de C.V. (APISON)
19.Centro Estatal de Trasplantes
20.Comisión del Deporte del Estado de Sonora
21.Consejo Estatal de Concertación para la Obra Publica
22.Coordinación Estatal de Protección Civil
23.Instituto Superior de Seguridad Publica del Estado de Sonora
24.Radio Sonora
25.Centro Regional de Formación Profesional Docente de Sonora
26.Colegio de Educación Profesional Técnica
27.Comisión de Vivienda del Estado de Sonora
28.Comisión Estatal del Agua
29.Consejo Estatal de Ciencia y Tecnología 
30.Consejo Estatal Regulador del Bacanora
31.Instituto de Acuacultura del Estado de Sonora
32.Instituto de Capacitación para el Trabajo
33.Instituto Sonorense de Cultura
34.Procuraduría Ambiental del Estado de Sonora
35.ProSonora
36.Telefonía Rural de Sonora
37.Universidad de Sonora
38.Consejo Ciudadano del Transporte Público Sustentable del Estado de Sonora
39.Comisión Estatal de Derechos Humanos 
40.Televisora de Hermosillo, S. A. de C. V.  
41.Fideicomiso Maestro para el Financiamiento del Sector Agropecuario en Sonora (AGROSON)
42.Fideicomiso Puente","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B3BDA970F9653EB2","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","28/04/2021","MEXICO","","","",Organismos Autónomos
="00498621","07/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas quejas por tortura se han interpuesto del 01 de enero de 2020 al 31 de diciembre de 2020. Desagregadas por año y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/486484CF360309C9","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","19/04/2021","MEXICO","","","",Organismos Autónomos
="00498821","07/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas recomendaciones por tortura emitidas del 01 de enero de 2020 al 31 de diciembre de 2020? Desagregadas por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B41F7E5B67584F28","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","19/04/2021","MEXICO","","","",Organismos Autónomos
="00498921","07/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas quejas por trato cruel, inhumano o degradante se han interpuesto del 01 de enero de 2020 al 31 de diciembre de 2020?. Desagregadas por año y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/70B7DC6BCA291114","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","21/04/2021","MEXICO","","","",Organismos Autónomos
="00499021","07/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuántas recomendaciones por trato cruel, inhumano o degradante se han interpuesto del 01 de enero de 2020 al 31 de diciembre de 2020. Desagregadas por año y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F1031AB905FE106C","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","19/04/2021","MEXICO","","","",Organismos Autónomos
="00504621","07/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuantos Casos de Aprovechamiento de Derecho de Acceso a Ia Información (CADAI) han logrado? Es decir, en cuantas y cuáles ocasiones la respuesta del sujeto obligado permitió al ciudadano acceder a algún tipo de beneficio, para él o su comunidad. Los CADAI se dan cuando el ciudadano obtiene beneficios cognitivos (recibir información útil para acceder a becas, apoyos, realizar investigaciones, etc.) o utilitarios (que la respuesta del sujeto obligado se acompañe de acciones concretas para resolver la problemática planteada en la solicitud de información, p.e., arreglar una luminaria, una calle, limpiar un jardin, etc.).
SE ENVÍA SOLICITUD, DONDE SE REQUIERE ATENDER UNICAMENTE LO CORRESPONDIENTE A SU UNIDAD DE TRANSPARENCIA, LA PRESENTE SOLICITUD SE TURNO A TODOS LOS SUJETOS OBLIGADOS (FAVOR DE NO REENVIAR).  
***ATENDER UNICAMENTE LO QUE A SU UNIDAD DE TRANSPARENCIA CORRESPONDA***
CORREO DEL SOLICITANTE: javiercuellarduran@comunidad.unam.mx","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/3BE6F85BFD33231E","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","28/04/2021","MEXICO","","","",Organismos Autónomos
="00528621","08/04/2021","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Me gustaría saber el número de quejas que han recibido en los últimos 3 años a la fecha del personal policiaco perteneciente a la secretaria de seguridad y tránsito municipal del municipio de Hermosillo, categorizar los tipos de quejas que han recibido.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/64ABEF7D0F386180","Consulta vía Infomex - Sin costo","28/04/2021","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","21/04/2021","MEXICO","","","",Organismos Autónomos
