FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00290119","25/02/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Exigimos que se atiendan a todas las personas de las caravanas migrantes según obliga la Ley de Protección y Apoyo al Migrante. Por esta razón,  solicitamos la siguiente información:  Actividades para coadyuvar con el Gobierno Federal en la prevención y erradicación del tráfico de personas, la discriminación y la explotación por la delincuencia organizada durante el período 2008 a 2018.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/595479475DD2F217","Consulta vía Infomex - Sin costo","20/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","20/03/2019","MEXICO","","","",Organismos Autónomos
="00296619","26/02/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de deportaciones, rescates y fallecimientos de migrantes, migrantes registrados en albergues y que transitan por Sonora y Nogales por edad, sexo, nacionalidad, pais de origen, lugar. Número de quejas o denuncias realizadas por migrantes en materia de Derechos Humanos en Sonora y Nogales, por institución, motivo, edad, sexo, nacionalidad y estado de origen.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7CC67C78DF1E9D7A","Consulta vía Correo Electrónico - Sin Costo","20/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/03/2019","MEXICO","Sonora","Hermosillo","83287",Organismos Autónomos
="00317119","01/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas por tortura se han interpuesto en esta Comisión de Derechos Humanos del 01 de enero de 2014 al 31 de diciembre de 2018. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/210A0923ED7B4FAC","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00317619","01/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas por tortura se han interpuesto ante esta Comisión de Derechos Humanos, donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR, del 01 de enero de 2014 al 31 de diciembre de 2018. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/33F10F8ABDD385E3","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00320419","03/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito información a cerca de las quejas recibidas sobre discriminación a personas con VIH, así como las quejas que fueron atendidas y resueltas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9B995F7A76376291","Otro medio","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/03/2019","MEXICO","","","",Organismos Autónomos
="00320519","03/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito información a cerca de las quejas recibidas sobre discriminación a personas con VIH, así como las quejas que fueron atendidas y resueltas.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/07147F54BF730FFC","Otro medio","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/03/2019","MEXICO","","","",Organismos Autónomos
="00331819","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas por trato cruel, inhumano o degradante se han interpuesto ante esta Comisión de Derechos Humanos, donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, Estatal y Municipal, CNS y FGR/PGR, del 01 de enero de 2014 al 31 de diciembre de 2018. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/712E866E3E241BC6","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00338619","28/02/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito información estadística de la totalidad de las solicitudes de Acceso a la Información y Protección de Datos Personales presentada a su Estado de los años 2007 al 2019, desglosada de manera mensual que contenga las siguientes características:
1.Separando las solicitudes de acceso a la información y derecho ARCO.
2.Cuantas fueron manual, electrónicas, PNT, Infomex.
3.El porcentaje de carga de formatos de cada uno de sus sujetos obligados en PNT
4.Fecha en que se habilito cada sistema para recepción de solicitudes de información y de Protección de datos personales.
Es importante contar con la información en documento Excel o CSV, para dar tratamiento de datos abierto.
Agradezco la atención brindada.
SE ENVÍA SOLICITUD, DONDE SE REQUIERE ATENDER UNICAMENTE LO CORRESPONDIENTE A SU UNIDAD DE TRANSPARENCIA, LA PRESENTE SOLICITUD SE TURNO A TODOS LOS SUJETOS OBLIGADOS QUIENES DEBERÁ RESPONDER SOLO LOS PUNTOS 1 Y 2. (FAVOR DE NO REENVIAR).  
***ATENDER UNICAMENTE LO QUE A SU UNIDAD DE TRANSPARENCIA CORRESPONDA***
CORREO DEL SOLICITANTE: jraul.solorzano@andcor.org","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8FF7C88D2BFB4B9A","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","21/03/2019","MEXICO","","","",Organismos Autónomos
="00339319","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones por tortura ha emitido esta Comisión de Derechos Humanos, del 01 de enero de 2014 al 31 de diciembre de 2018. Cuántas se encuentran en trámite y cuántas fueron concluidas. Lo anterior lo requiero desglosado por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7AE20D9D90C06C4A","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00343519","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones por trato cruel, inhumano o degradante ha emitido esta Comisión de Derechos Humanos, del 01 de enero de 2014 al 31 de diciembre de 2018. Cuántas se encuentran en trámite y cuántas fueron concluidas. Lo anterior lo requiero desglosado por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F9580F8C44856BF5","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00343819","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones por trato cruel, inhumano o degradante ha emitido esta Comisión de Derechos Humanos, del 01 de enero de 2014 al 31 de diciembre de 2018. Cuántas se encuentran en trámite y cuántas fueron concluidas. Lo anterior lo requiero desglosado por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/34CF29FB0CC89D40","Consulta vía Infomex - Sin costo","25/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00347219","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe sobre el número de recomendaciones por trato cruel, inhumano o degradante donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, Estatal y Municipal, CNS y FGR/PGR, del 01 de enero de 2014 al 31 de diciembre de 2018. Cuántas se encuentran en trámite y cuántas fueron concluidas. Lo anterior lo requiero desglosado por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E0097F2182042EB5","Consulta vía Infomex - Sin costo","26/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00347419","04/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe sobre el número de recomendaciones por tortura donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, Estatal y Municipal, CNS y FGR/PGR, del 01 de enero de 2014 al 31 de diciembre de 2018. Cuántas se encuentran en trámite y cuántas fueron concluidas. Lo anterior lo requiero desglosado por año, estado de cumplimiento de la recomendación y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/337CDAA1F2B9443B","Consulta vía Infomex - Sin costo","26/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","07/03/2019","MEXICO","","","",Organismos Autónomos
="00349919","05/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1a) Solicito me informe a cuántas personas que han presentado queja por tortura o por tratos o penas crueles, inhumanos o degradantes (TPCID) se ha realizado un peritaje especializado médico-psicológico, para la documentación de secuelas de posible tortura o TPCID, desglosadas por año de 2014 a la fecha.
1b) De los peritajes referidos en la respuesta a la pregunta anterior, ¿en cuántos se concluyó, ya sea en el componente médico, psicológico o ambos, que los indicios encontrados son coincidentes con los hechos de tortura o TPCID denunciados, y en cuántos se concluyó que dichos indicios NO coinciden con los hechos denunciados? Solicito la información desglosada por año y por delito denunciado.
2) ¿Con cuántos peritos médicos especializados en la documentación de la tortura y los TPCID cuenta la institución actualmente?
3) ¿Con cuántos peritos psicólogos o psiquiatras especializados en la documentación de la tortura y los TPCID cuenta la institución actualmente?
4) ¿Cuáles requisitos exige la institución para incorporar a una persona en calidad de perito médico, psicólogo o psiquiatra especializado en la documentación de la tortura y los TPCID?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A4C74BD2AD6145ED","Consulta vía Infomex - Sin costo","26/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","21/03/2019","MEXICO","","","",Organismos Autónomos
="00354519","05/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1.- DOCUMENTOS EN VERSIÓN PUBLICA, QUE CONTENGAN LOS DATOS COMPLETOS Y CORRECTOS DE RECOMENDACIONES REALIZADAS A LA FISCALIA GENERAL DE  JUSTICIA DEL ESTADO DE SONORA, ANTES PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE SONORA, POR OMISIÓN O DILACIÓN EN EL DESAHOGO DE MEDIOS O DATOS DE PRUEBAS EN LA AVERIGUACIÓN PREVIA O CARPETA DE INVESTIGACIÓN
EN EL PERIODO COMPRENDIDO DE 5 AÑOS ANTERIORES A LA FECHA.

2.-DOCUMENTOS EN VERSIÓN PUBLICA, QUE CONTENGAN LOS DATOS COMPLETOS Y CORRECTOS DE RECOMENDACIONES REALIZADAS A LA FISCALIA GENERAL DE  JUSTICIA DEL ESTADO DE SONORA, ANTES PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE SONORA, POR VIOLACIONES NO GRAVES A LOS DERECHOS DE LA VICTIMA U OFENDIDO.

3.-DOCUMENTOS EN VERSIÓN PUBLICA, QUE CONTENGAN LOS DATOS COMPLETOS Y CORRECTOS DE RECOMENDACIONES REALIZADAS A LA FISCALIA GENERAL DE  JUSTICIA DEL ESTADO DE SONORA, ANTES PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE SONORA, POR ACTOS IRREGULARES REALIZADOS POR AGENTES DEL MINISTERIO PUBLICOS, EN LA AVERIGUACION PREVIA O CARPETA DE INVESTIGACION,  SEÑALANDO LOS CONCEPTOS QUE SE CONSIDERARON IRREGULARES.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FEA973DE0C2AFD56","Consulta vía Infomex - Sin costo","27/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/03/2019","MEXICO","","","",Organismos Autónomos
="00355219","05/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas registradas, calificadas como presuntas violaciones a derechos humanos, clasificadas por año y derecho presuntamente vulnerado, desde la fundación del organismo y hasta diciembre de 2018.
Número de quejas concluidas, calificadas como presuntas violaciones a derechos humanos, clasificadas por año y derecho presuntamente vulnerado, desde la fundación del organismo y hasta diciembre de 2018.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4C6BACB1465A2A1F","Consulta vía Infomex - Sin costo","27/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","25/03/2019","MEXICO","","","",Organismos Autónomos
="00360519","07/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me proporcionen copia certificada del nombramiento de la persona que está como titular del sujeto obligado.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A448F655E550F1BB","Copia simple - Con costo","28/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","25/03/2019","MEXICO","","","",Organismos Autónomos
="00372319","05/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito, el total de todas aquellas denuncias recibidas en el periodo comprendido entre el 01 de enero de 1988 a la fecha de la presentación de la solicitud de mérito, en las cuales el promovente sea un servidor público y denuncie algún acto irregular cometido por otro servidor público. Asimismo, se solicita que, respecto de cada una de esas, se proporcione en una base Excel, la siguiente información:
1. Número de folio o expediente asignado a la denuncia.
2. Motivo y/o conducta que se denuncia.
3. Estado procesal que guarda.
4. En su caso, tipo de conclusión. 
5. Indicar si se tomaron medidas cautelares durante alguna de las etapas del procedimiento y en su caso, en que consistieron.
6. Indicar si el denunciado se hizo acreedor a alguna sanción y en su caso, en qué consistió
(NO DECLINAR, CONTESTAR LO DE SU COMPETENCIA)","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/75A3977CE2069B63","Consulta vía Infomex - Sin costo","28/03/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","29/03/2019","MEXICO","","","",Organismos Autónomos
="00438019","15/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","La solicitud requerida está en el archivo adjunto","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/414CCD2F36C60D27","Consulta vía Infomex - Sin costo","08/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/04/2019","MEXICO","Ciudad de México","","",Organismos Autónomos
="00438119","15/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","La información solicitada está en el archivo ajunto","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/896602F7E6CF01B0","Consulta vía Infomex - Sin costo","08/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/04/2019","MEXICO","Ciudad de México","","",Organismos Autónomos
="00466919","15/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. Cuál es el total del número estadístico de las solicitudes de información tramitadas en toda la entidad.
 
2. Del total de solicitudes referidas en el punto anteiror. ¿Cuántas han sido tramitadas vía electrónica (cualquier vía y cuántas de manera física?

La información anterior, separada por año y desde el año 2000.
SE ENVÍA SOLICITUD, DONDE SE REQUIERE ATENDER UNICAMENTE LO CORRESPONDIENTE A SU UNIDAD DE TRANSPARENCIA, LA PRESENTE SOLICITUD SE TURNO A TODOS LOS SUJETOS OBLIGADOS.  (FAVOR DE NO REENVIAR).  
***ATENDER UNICAMENTE LO QUE A SU UNIDAD DE TRANSPARENCIA CORRESPONDA***
CORREO DEL SOLICITANTE: arteagaarroniz@hotmail.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FEAD72F23E43C271","Consulta vía Infomex - Sin costo","09/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/04/2019","MEXICO","","","",Organismos Autónomos
="00498519","25/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Diga, ¿cuántas quejas o denuncias se recibieron contra policías municipales, en 2017, 2018 y lo que va de 2019,  de las corporaciones municipales de Cajeme, de Navojoa, de Guaymas, Huatabampo, Etchojoa, Álamos, Hermosillo y Nogales? Diga ¿Cuáles fueron los motivos de las quejas de las corporaciones municipales que fueron señalados anteriormente?

Diga, ¿cuántas quejas o denuncias se recibieron contra policías estatales de la AMIC y PESP, en 2017, 2018 y lo que va de 2019 ? Diga ¿Cuáles fueron los motivos de las quejas de las corporaciones estatales que fueron señalados anteriormente?

Diga, ¿cuántas quejas o denuncias se recibieron contra policías de la Policía Federal y el Ejército Mexicano en 2017, 2018 y lo que va de 2019 ? Diga ¿Cuáles fueron los motivos de las quejas de las corporaciones estatales que fueron señalados anteriormente?

Diga, ¿cuántas quejas o denuncias se recibieron contra las agencias del Ministerio Público asignadas a la Fiscalía General de Justicia del Estado de Sonora, en 2017, 2018 y lo que va de 2019,  en los municipios de Cajeme, de Navojoa, de Guaymas, Huatabampo, Etchojoa, Álamos, Hermosillo y Nogales? Diga ¿Cuáles fueron los motivos de las quejas de las agencias que fueron señalados anteriormente?

diga ¿Cuántas quejas o denuncias por TORTURA se recibieron en 2017, 2018 y 2019, y qué corporaciones fueron las señaladas?

Explique ¿cual es el procedimiento que se realiza contra una víctima de servidores públicos, desde el inicio de la queja y hasta la conclusión?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/BAA9327CD5DA418E","Otro medio","15/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00513619","24/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de Cursos y Talleres de Capacitación y Profesionalización anual realizados por las dependencias y organismos del gobierno del estado. Favor de NO declinar, contestar solo lo relativo a su competencia; correo peticionario: jgerardo58@hotmail.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1C098ECF6B1B97C6","Consulta vía Correo Electrónico - Sin Costo","16/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","Sonora","Hermosillo","",Organismos Autónomos
="00526819","27/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto en esta Comisión de Derechos Humanos por tortura sexual del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/AFE67C1A35CD8AC6","Consulta vía Infomex - Sin costo","16/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00526919","27/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por tortura sexual. También solicito saber el estado de cumplimiento de las mismas, del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desglosado por año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/340ED8B21ED32C4C","Consulta vía Infomex - Sin costo","16/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00527119","27/03/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto en esta Comisión de Derechos Humanos por trato cruel, inhumano o degradante del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/BC59281860DA2703","Consulta vía Infomex - Sin costo","17/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00542019","01/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito información sobre el número total e información específica sobre las quejas interpuestas por tortura y por trato cruel, inhumano y/o degradante. Por favor desagregar la información por fecha, autoridad, presunto hecho violatorio, municipio (o localidad) donde se llevaron a cabo las presuntas violaciones, fecha de conclusión, fecha de registro y motivo de conclusión. Toda esta información la requiero desde el 1 de enero de 1994 hasta el 1 de noviembre de 2018. Solicito por favor la información en su formato original de excel, antes de su converisón a formato pdf. Gracias.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4336310118D64AB3","Consulta vía Infomex - Sin costo","24/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00551419","03/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas organizaciones e instituciones publicas y privadas se encuentran vinculadas en el desarrollo o atención al seguimiento de la Convención de los Derechos de las Personas con Discapacidad","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/16137389A23D3353","Consulta vía Infomex - Sin costo","26/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00551519","03/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas organizaciones e instituciones publicas y privadas se encuentran vinculadas en el desarrollo o atención al seguimiento de la Convención de los Derechos de las Personas con Discapacidad","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/369194D7E97DFF0C","Consulta vía Infomex - Sin costo","26/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
